YEAR,MO,DY,T2M,QV2M,PRECTOTCORR,WS10M_RANGE,PS
2023,7,20,16.21,8.48,0.48,1.51,101.09
2023,7,21,15.06,8.18,1.39,3.61,100.85
2023,7,22,15.31,9.16,8.87,6.66,100.46
2023,7,23,19.01,10.93,2.75,6.67,99.72
2023,7,24,14.65,8.79,2.79,5.95,100.12
2023,7,25,14.81,7.51,0.78,2.22,100.55
2023,7,26,16.18,8,9.95,2.52,100.64
2023,7,27,19.65,12.33,7.47,4.88,99.75
2023,7,28,19.69,11.72,1.07,4.32,100.06
2023,7,29,18.55,9.58,0.47,3.65,100.09
2023,7,30,17.06,9.46,2.27,4.21,100.41
2023,7,31,17.46,10.38,2.41,3.88,99.81
2023,8,1,16.93,9.52,1.37,6.93,99.5
2023,8,2,17.72,10.56,7.45,7.88,98.3
2023,8,3,16.37,9.16,2.11,6.09,99.94
2023,8,4,16.12,9.52,5.56,3.13,101.17
2023,8,5,14.4,8.97,18.23,4.84,100.42
2023,8,6,14.57,7.87,2.15,6.27,100.96
2023,8,7,15.38,8.12,0.27,3.76,101.29
2023,8,8,14.76,8.48,0.9,4.96,100.94
2023,8,9,17.16,8.67,0.16,4.48,101.28
2023,8,10,19.8,10.38,0.03,3.01,101.5
2023,8,11,19.9,11.54,0.31,3.35,101.22
2023,8,12,18.76,10.01,0.26,5.64,100.89
2023,8,13,18.41,9.89,0.31,3.93,100.87
2023,8,14,18.96,11.05,3.03,3.41,100.68
2023,8,15,19,9.64,0.13,4.62,101.12
2023,8,16,19.19,10.25,0.09,2.27,101.69
2023,8,17,17.88,9.95,0.14,3.3,101.71
2023,8,18,18.91,11.66,2.65,2.05,101.07
2023,8,19,20.89,11.72,10,4.09,100.91
2023,8,20,18.86,10.25,0.19,2.35,101.7
2023,8,21,18.72,9.89,0.01,2.56,101.79
2023,8,22,19,10.07,0.06,3.15,101.53
2023,8,23,18.87,10.44,0.1,2.97,101.52
2023,8,24,20.21,12.21,7.17,2.66,100.76
2023,8,25,16.45,8.18,0.37,1.88,100.45
2023,8,26,15.29,8.67,3.44,1.88,100.36
2023,8,27,14.91,8.54,2.65,3.52,100.5
2023,8,28,15.75,8.67,1.2,3.56,100.9
2023,8,29,16.17,8.73,1.8,1.72,100.66
2023,8,30,14.56,7.81,1.33,4.05,100.28
2023,8,31,14.84,8.18,1.42,1.88,100.55
2023,9,1,17.19,10.56,3.84,1.78,100.77
2023,9,2,17.13,9.89,0.5,3.36,101.78
2023,9,3,17.6,10.01,0.04,2.38,102.31
2023,9,4,18.62,10.93,0.04,2.45,102.01
2023,9,5,19.06,11.72,0.14,2.73,101.46
2023,9,6,20.76,12.7,0.02,1.86,101.49
2023,9,7,20.71,12.45,0.06,3.15,101.33
2023,9,8,20.35,11.47,0.03,1.73,101.23
2023,9,9,22.23,12.51,0.01,1.99,101.2
2023,9,10,22.26,13.49,0.81,2.64,101.06
2023,9,11,20.45,11.84,0.46,3.55,100.81
2023,9,12,17.8,11.23,12.45,5.89,100.95
2023,9,13,15.71,8.24,0.24,5.4,101.7
2023,9,14,16.6,9.09,0.05,2.98,101.64
2023,9,15,17.74,10.74,0.05,3.45,101.14
2023,9,16,17.53,11.17,0.39,3.3,101.03
2023,9,17,17.41,10.56,8.74,2.81,100.76
2023,9,18,17.14,10.13,11.4,6.53,99.69
2023,9,19,16.14,9.58,1.95,8,99.88
2023,9,20,18.41,10.68,12.46,7.22,99.33
2023,9,21,13.45,8.24,0.77,2.73,99.14
2023,9,22,13.39,7.75,7.1,3.64,99.6
2023,9,23,12.54,7.2,0.35,2.9,101.01
2023,9,24,15.77,8.48,0.06,6.2,101.37
2023,9,25,16.94,9.09,0.07,5.55,101.41
2023,9,26,16.86,10.25,1.89,5.46,101.26
2023,9,27,16.57,10.31,0.12,9.13,100.96
2023,9,28,15.8,8.73,2.1,3.76,100.83
2023,9,29,15.84,8.85,0.61,4.71,101.29
2023,9,30,13.85,7.93,0.61,4.57,101.95
2023,10,1,17.81,11.11,0.29,4.55,101.47
2023,10,2,17.14,11.35,7.87,2.62,101.11
2023,10,3,14.28,8.12,2.41,6.23,101.18
2023,10,4,12.94,7.45,0.09,3.93,101.95
2023,10,5,14.51,8.12,1.58,2.15,101.84
2023,10,6,16.24,9.58,0.84,3.71,101.63
2023,10,7,16.57,9.34,0.01,5.4,101.65
2023,10,8,16.3,10.13,0.11,2.56,101.9
2023,10,9,16.58,10.19,0.02,4.45,101.64
2023,10,10,15.93,9.09,0.01,3.65,101.08
2023,10,11,15.46,9.83,16.82,4.97,100.64
2023,10,12,13.12,8.06,3.46,2.88,100.74
2023,10,13,15.56,10.07,18.09,8.32,99.6
2023,10,14,8.81,5.55,0.19,3.95,101.05
2023,10,15,6.13,4.58,0.05,5.23,102
2023,10,16,7.52,5.43,0.33,2.59,101.84
2023,10,17,10.97,6.35,0.04,5.45,101.24
2023,10,18,13.25,7.93,17.01,6.62,99.38
2023,10,19,15.51,10.56,4.79,6.84,98.12
2023,10,20,13.13,9.4,37.1,8.73,97.3
2023,10,21,12.21,8.67,8.18,6.59,98.05
2023,10,22,9.13,6.29,0.17,2.99,100.07
2023,10,23,10.19,7.39,2.74,2.83,100.48
2023,10,24,10.21,7.32,1.35,4.59,99.63
2023,10,25,8.65,6.41,0.18,2.21,99.23
2023,10,26,10.17,7.69,4.11,5.78,98.76
2023,10,27,9.64,7.32,2.96,1.99,98.59
2023,10,28,11.42,8,12.27,3.33,98.38
2023,10,29,10.51,7.45,1.85,2.37,98.34
2023,10,30,10.15,7.45,6.06,4.15,99.11
2023,10,31,9.19,7.14,3.52,2.61,99.56
2023,11,1,10.94,7.75,5.86,7.45,98.69
2023,11,2,10.64,7.63,18.26,9.67,96.06
2023,11,3,8.98,6.59,2.06,5.84,97.49
2023,11,4,8.51,6.84,5.28,6.45,96.63
2023,11,5,8.55,6.53,1.87,6.97,97.37
2023,11,6,8.18,6.1,0.47,2.18,99.22
2023,11,7,7.58,5.98,0.55,2.63,100.2
2023,11,8,7.96,6.47,5.22,8.82,99.95
2023,11,9,6.51,5.68,1.52,3.73,99.13
2023,11,10,6.02,5.55,0.54,4.26,99.1
2023,11,11,4.96,5.31,0.29,4.05,100.1
2023,11,12,6.32,5.8,0.95,2.9,100
2023,11,13,10.87,7.14,8.04,9.78,99.19
2023,11,14,9.59,7.14,2.61,5.02,99.72
2023,11,15,7.85,5.92,0.58,4.95,100.88
2023,11,16,6.55,5.68,2.99,3.05,100.93
2023,11,17,5.81,5.43,1.2,1.8,101.43
2023,11,18,10.44,7.69,8.99,7.38,100.57
2023,11,19,10.37,7.39,2.62,2.79,100.01
2023,11,20,7.9,6.41,0.6,4.77,100.36
2023,11,21,8.8,6.59,1.16,5.72,101.74
2023,11,22,6.42,5.74,0.19,4.62,102.31
2023,11,23,10.1,6.96,0.33,4.17,101.65
2023,11,24,5.6,4.58,0.21,3.67,101.38
2023,11,25,3.6,4.58,0.42,4.02,101.44
2023,11,26,3.03,4.46,3.49,3.09,100.99
2023,11,27,5.14,5.31,14.87,5.88,99.51
2023,11,28,3.68,4.46,0.72,4.65,100.32
2023,11,29,0.49,3.85,1.59,4.35,99.98
2023,11,30,0.84,3.54,0.81,2.95,99.91
2023,12,1,0.88,3.6,0.76,1.56,100.4
2023,12,2,-0.7,3.42,0.39,1.66,101.05
2023,12,3,2.8,4.58,11.98,5.15,100.67
2023,12,4,4.77,5.13,8.05,3.63,99.55
2023,12,5,4.44,4.88,2.39,2.12,100.33
2023,12,6,3.15,4.15,0.09,2.67,101.28
2023,12,7,4.79,4.94,9.95,6.82,100.56
2023,12,8,6.33,5.86,0.46,3.77,99.93
2023,12,9,8.02,6.23,12.41,9.65,99
2023,12,10,7.44,5.98,2.9,10.01,99.36
2023,12,11,7.8,6.23,0.64,8.8,99.66
2023,12,12,7.86,6.53,6.84,3.23,99.33
2023,12,13,6.78,5.92,2,6.59,99.65
2023,12,14,4.03,4.88,0.56,1.53,101.57
2023,12,15,4.51,4.88,0.04,2.72,102.97
2023,12,16,7.6,6.1,0.52,1.7,103.19
2023,12,17,8.47,6.23,0.28,2.65,102.74
2023,12,18,9.54,6.9,1.07,2.21,102.12
2023,12,19,8.25,6.53,20.43,5.02,101.36
2023,12,20,6.86,5.86,1.61,1.99,100.89
2023,12,21,9.7,6.35,0.7,6.94,99.77
2023,12,22,8.92,6.29,0.78,3.89,100.29
2023,12,23,9.11,6.41,0.8,2.48,100.38
2023,12,24,11.99,8,1.58,3.16,99.69
2023,12,25,10.07,7.2,5.25,3.86,99.99
2023,12,26,5.64,5.07,0.02,8.79,100.95
2023,12,27,8.61,6.59,7.61,10.34,100.2
2023,12,28,10.06,6.53,0.63,3.91,99.79
2023,12,29,6.87,5.8,1.15,4.99,100
2023,12,30,6.83,6.04,0.55,8.05,100
2023,12,31,7.84,6.23,4.81,7.12,98.35
2024,1,1,6.69,5.55,11.11,6.91,99.33
